loan_id,origination_month,original_balance,funded_balance,interest_rate,original_term,installment,credit_score,credit_score_band,dti,dti_band,annual_income,employment_length,home_ownership,loan_purpose,state,revolving_utilization,delinquencies_2yrs,inquiries_6m,total_accounts,servicer_name,document_status
LC_1000130,2016-11,25000.0,25000.0,20.85,36,939.95,702.0,Near Prime,20.79,20-35%,114700.0,6,MORTGAGE,debt_consolidation,NC,80.7,0,0,39,Apex_Loan_Servicing,VERIFIED
LC_1000131,2016-05,20000.0,20000.0,22.63,36,770.34,682.0,Near Prime,9.31,<20%,49600.0,10,MORTGAGE,debt_consolidation,CA,89.7,0,0,21,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000132,2015-03,5000.0,5000.0,28.1,36,207.09,642.0,Subprime,22.26,20-35%,153100.0,2,MORTGAGE,home_improvement,FL,22.2,0,2,22,Intain_Servicing_Alpha,UNVERIFIED
LC_1000133,2016-01,5000.0,5000.0,21.04,36,188.48,722.0,Near Prime,16.77,<20%,40100.0,0,OWN,debt_consolidation,TX,51.2,0,0,24,Intain_Servicing_Alpha,UNVERIFIED
LC_1000134,2018-02,18000.0,18000.0,18.84,36,658.35,727.0,Near Prime,7.02,<20%,63500.0,3,MORTGAGE,debt_consolidation,CO,76.7,0,2,25,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000135,2016-08,15000.0,15000.0,26.69,36,609.89,687.0,Near Prime,13.47,<20%,61900.0,2,RENT,medical,TX,16.6,0,1,15,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000136,2017-07,10000.0,10000.0,25.0,36,397.6,672.0,Near Prime,5.48,<20%,70700.0,9,MORTGAGE,credit_card,FL,67.7,0,0,39,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000137,2017-10,25000.0,25000.0,22.8,36,965.14,692.0,Near Prime,9.34,<20%,167400.0,1,MORTGAGE,home_improvement,NJ,87.3,1,2,41,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1000138,2016-03,7500.0,7500.0,20.35,60,200.17,727.0,Near Prime,16.45,<20%,40700.0,1,MORTGAGE,other,NY,45.7,0,1,37,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000139,2018-04,35000.0,35000.0,20.16,60,930.4,747.0,Prime,32.01,20-35%,66700.0,0,MORTGAGE,debt_consolidation,FL,26.9,0,1,30,Summit_Asset_Management,UNVERIFIED
LC_1000140,2018-03,5000.0,5000.0,24.32,36,197.01,672.0,Near Prime,16.12,<20%,74200.0,10,RENT,debt_consolidation,CA,13.2,0,0,11,Summit_Asset_Management,VERIFIED
LC_1000141,2016-04,7500.0,7500.0,22.98,36,290.24,687.0,Near Prime,11.54,<20%,64700.0,3,MORTGAGE,debt_consolidation,TX,57.4,0,0,42,Intain_Servicing_Alpha,VERIFIED
LC_1000142,2017-08,12000.0,12000.0,23.77,36,469.35,677.0,Near Prime,17.75,<20%,68900.0,0,RENT,credit_card,MA,62.5,0,1,21,Apex_Loan_Servicing,VERIFIED
LC_1000143,2016-09,15000.0,15000.0,27.74,60,464.69,697.0,Near Prime,12.32,<20%,19300.0,5,MORTGAGE,home_improvement,IL,38.4,0,0,20,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000144,2016-07,10000.0,10000.0,23.42,36,389.29,687.0,Near Prime,11.29,<20%,67100.0,2,OTHER,debt_consolidation,PA,24.1,0,0,25,Intain_Servicing_Alpha,VERIFIED
LC_1000145,2015-09,20000.0,20000.0,27.72,60,619.34,677.0,Near Prime,15.97,<20%,83800.0,5,RENT,debt_consolidation,NJ,53.1,1,0,29,Intain_Servicing_Alpha,UNVERIFIED
LC_1000146,2017-09,12000.0,12000.0,17.68,36,431.9,752.0,Prime,14.91,<20%,60600.0,3,MORTGAGE,credit_card,CA,27.2,0,1,26,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000147,2017-07,5000.0,5000.0,27.63,36,205.82,642.0,Subprime,41.88,35-50%,82700.0,10,MORTGAGE,other,VA,43.5,0,2,31,Apex_Loan_Servicing,VERIFIED
LC_1000148,2015-07,25000.0,25000.0,28.74,60,789.59,662.0,Subprime,8.94,<20%,56500.0,10,RENT,home_improvement,NY,28.8,0,0,36,Intain_Servicing_Alpha,VERIFIED
LC_1000149,2016-08,35000.0,35000.0,22.11,36,1338.66,697.0,Near Prime,5.33,<20%,44200.0,10,RENT,debt_consolidation,CA,44.7,0,0,47,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000150,2018-12,18000.0,18000.0,20.99,36,678.06,727.0,Near Prime,12.75,<20%,55600.0,10,RENT,debt_consolidation,MA,37.4,0,0,15,Summit_Asset_Management,UNVERIFIED
LC_1000151,2016-10,25000.0,25000.0,16.69,36,887.47,737.0,Near Prime,7.66,<20%,100600.0,10,RENT,credit_card,GA,21.4,0,2,27,Intain_Servicing_Alpha,VERIFIED
LC_1000152,2015-12,7500.0,7500.0,20.66,36,281.26,697.0,Near Prime,16.16,<20%,46400.0,10,MORTGAGE,home_improvement,AZ,66.3,0,0,30,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000153,2017-12,10000.0,10000.0,22.71,36,385.59,722.0,Near Prime,18.53,<20%,116400.0,10,MORTGAGE,debt_consolidation,TX,12.1,0,1,43,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000154,2018-03,12000.0,12000.0,30.55,60,392.3,642.0,Subprime,9.89,<20%,149100.0,1,MORTGAGE,credit_card,FL,100.0,3,1,23,Summit_Asset_Management,UNVERIFIED
LC_1000155,2016-08,35000.0,35000.0,25.42,36,1399.38,672.0,Near Prime,15.93,<20%,63100.0,10,MORTGAGE,debt_consolidation,TX,66.2,0,2,20,Intain_Servicing_Alpha,VERIFIED
LC_1000156,2017-01,15000.0,15000.0,24.36,36,591.33,672.0,Near Prime,30.38,20-35%,25200.0,8,MORTGAGE,debt_consolidation,IL,83.7,0,1,26,Beacon_Credit_Ops,UNVERIFIED
LC_1000157,2018-06,5000.0,5000.0,18.55,36,182.14,737.0,Near Prime,35.73,35-50%,186200.0,1,MORTGAGE,other,WA,47.8,0,0,30,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1000158,2016-02,12000.0,12000.0,19.22,36,441.21,717.0,Near Prime,12.64,<20%,198200.0,10,RENT,debt_consolidation,TX,47.9,0,0,32,Intain_Servicing_Alpha,VERIFIED
LC_1000159,2017-07,5000.0,5000.0,22.78,36,192.98,702.0,Near Prime,9.72,<20%,78900.0,4,RENT,credit_card,CO,82.8,0,0,26,Beacon_Credit_Ops,UNVERIFIED
LC_1000160,2016-03,10000.0,10000.0,20.98,36,376.65,702.0,Near Prime,11.33,<20%,165200.0,10,OWN,debt_consolidation,CA,96.3,0,0,17,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000161,2017-11,15000.0,15000.0,21.99,36,572.78,687.0,Near Prime,10.86,<20%,50700.0,4,MORTGAGE,debt_consolidation,GA,81.7,0,1,19,Apex_Loan_Servicing,UNVERIFIED
LC_1000162,2017-10,12000.0,12000.0,24.01,60,345.29,707.0,Near Prime,9.96,<20%,83300.0,5,MORTGAGE,debt_consolidation,WA,89.3,1,0,14,Apex_Loan_Servicing,VERIFIED
LC_1000163,2017-05,5000.0,5000.0,21.75,36,190.31,702.0,Near Prime,13.15,<20%,42000.0,5,RENT,debt_consolidation,PA,70.9,0,0,32,Apex_Loan_Servicing,VERIFIED
LC_1000164,2015-10,7500.0,7500.0,22.7,36,289.15,682.0,Near Prime,30.96,20-35%,111000.0,2,MORTGAGE,debt_consolidation,NY,63.4,0,1,3,Intain_Servicing_Alpha,VERIFIED
LC_1000165,2018-02,18000.0,18000.0,24.29,60,520.86,682.0,Near Prime,7.62,<20%,79900.0,10,RENT,other,TX,59.0,0,1,24,Beacon_Credit_Ops,UNVERIFIED
LC_1000166,2016-01,20000.0,20000.0,22.47,36,768.68,702.0,Near Prime,32.35,20-35%,36400.0,4,RENT,debt_consolidation,TX,30.7,0,0,53,Intain_Servicing_Alpha,VERIFIED
LC_1000167,2015-05,15000.0,15000.0,26.95,36,611.98,672.0,Near Prime,22.91,20-35%,39900.0,4,MORTGAGE,debt_consolidation,NJ,62.2,0,2,33,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000168,2015-09,20000.0,20000.0,22.59,36,769.93,722.0,Near Prime,9.99,<20%,38100.0,2,RENT,debt_consolidation,WA,32.0,0,0,3,Intain_Servicing_Alpha,VERIFIED
LC_1000169,2017-09,10000.0,10000.0,27.81,60,310.21,677.0,Near Prime,18.75,<20%,91900.0,0,RENT,debt_consolidation,CA,30.3,0,0,21,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000170,2017-07,7500.0,7500.0,28.85,36,313.68,642.0,Subprime,11.2,<20%,71700.0,9,RENT,debt_consolidation,NC,70.3,0,0,7,Beacon_Credit_Ops,UNVERIFIED
LC_1000171,2015-09,25000.0,25000.0,22.18,36,957.09,692.0,Near Prime,9.65,<20%,78000.0,5,MORTGAGE,debt_consolidation,FL,77.6,0,1,23,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000172,2017-04,12000.0,12000.0,21.13,60,325.52,732.0,Near Prime,18.16,<20%,84500.0,0,MORTGAGE,debt_consolidation,CA,52.8,0,0,15,Apex_Loan_Servicing,VERIFIED
LC_1000173,2016-03,15000.0,15000.0,19.7,36,555.16,727.0,Near Prime,7.43,<20%,75100.0,5,RENT,credit_card,OH,31.2,1,1,34,Intain_Servicing_Alpha,VERIFIED
LC_1000174,2017-11,35000.0,35000.0,26.2,36,1413.9,667.0,Subprime,16.47,<20%,93100.0,7,OWN,credit_card,CA,46.3,0,0,3,Apex_Loan_Servicing,VERIFIED
LC_1000175,2015-04,15000.0,15000.0,24.74,36,594.34,677.0,Near Prime,9.39,<20%,69100.0,9,MORTGAGE,credit_card,CA,58.4,0,1,38,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000176,2017-07,5000.0,5000.0,19.95,36,185.69,727.0,Near Prime,23.8,20-35%,41400.0,10,MORTGAGE,debt_consolidation,CA,88.2,0,0,13,Beacon_Credit_Ops,VERIFIED
LC_1000177,2016-08,30000.0,30000.0,19.39,36,1105.61,712.0,Near Prime,27.4,20-35%,31400.0,9,RENT,credit_card,FL,24.1,0,0,20,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000178,2018-02,5000.0,5000.0,21.88,36,190.64,682.0,Near Prime,19.92,<20%,85500.0,10,MORTGAGE,credit_card,FL,13.1,0,0,28,Summit_Asset_Management,VERIFIED
LC_1000179,2015-05,20000.0,20000.0,26.61,36,812.33,662.0,Subprime,15.13,<20%,137800.0,0,RENT,small_business,AZ,79.5,1,0,24,Intain_Servicing_Alpha,VERIFIED
LC_1000180,2016-05,12000.0,12000.0,21.0,36,452.1,717.0,Near Prime,18.5,<20%,60300.0,7,RENT,debt_consolidation,NJ,42.4,0,1,32,Intain_Servicing_Alpha,UNVERIFIED
LC_1000181,2015-09,15000.0,15000.0,24.96,36,596.08,642.0,Subprime,19.06,<20%,322000.0,10,MORTGAGE,credit_card,NY,36.0,0,0,12,Intain_Servicing_Alpha,VERIFIED
LC_1000182,2018-03,15000.0,15000.0,26.29,36,606.68,642.0,Subprime,24.98,20-35%,57400.0,10,RENT,small_business,NC,23.0,0,0,23,Summit_Asset_Management,VERIFIED
LC_1000183,2018-12,15000.0,15000.0,16.68,36,532.41,747.0,Prime,15.74,<20%,245800.0,8,RENT,credit_card,NY,47.6,0,0,22,Summit_Asset_Management,VERIFIED
LC_1000184,2016-06,25000.0,25000.0,21.48,36,948.05,692.0,Near Prime,15.05,<20%,64700.0,7,RENT,debt_consolidation,TX,53.2,1,0,17,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000185,2017-10,30000.0,30000.0,24.74,60,875.97,697.0,Near Prime,16.96,<20%,127900.0,1,MORTGAGE,debt_consolidation,WA,6.8,0,0,36,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1000186,2018-12,7500.0,7500.0,21.53,60,205.14,712.0,Near Prime,11.72,<20%,52300.0,10,RENT,debt_consolidation,FL,77.9,0,1,40,Beacon_Credit_Ops,VERIFIED
LC_1000187,2017-05,25000.0,25000.0,22.45,60,696.88,727.0,Near Prime,10.4,<20%,47000.0,10,MORTGAGE,debt_consolidation,NY,45.4,0,0,29,Apex_Loan_Servicing,UNVERIFIED
LC_1000188,2017-02,7500.0,7500.0,24.63,36,296.73,682.0,Near Prime,2.98,<20%,77200.0,1,RENT,home_improvement,CA,100.0,0,2,8,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000189,2016-02,7500.0,7500.0,24.58,36,296.54,707.0,Near Prime,20.19,20-35%,92700.0,0,MORTGAGE,debt_consolidation,TX,35.4,0,2,32,Intain_Servicing_Alpha,UNVERIFIED
LC_1000190,2015-04,35000.0,35000.0,18.0,36,1265.33,707.0,Near Prime,10.11,<20%,64000.0,10,RENT,credit_card,FL,46.7,0,4,6,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000191,2018-12,15000.0,15000.0,20.15,36,558.6,697.0,Near Prime,10.92,<20%,32000.0,7,MORTGAGE,debt_consolidation,WA,51.1,0,2,21,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000192,2018-04,10000.0,10000.0,27.79,36,412.5,652.0,Subprime,11.37,<20%,87500.0,8,MORTGAGE,other,NY,100.0,0,2,37,Summit_Asset_Management,UNVERIFIED
LC_1000193,2017-07,18000.0,18000.0,23.0,36,696.77,712.0,Near Prime,6.93,<20%,226800.0,10,MORTGAGE,debt_consolidation,FL,52.7,0,0,44,Apex_Loan_Servicing,VERIFIED
LC_1000194,2016-12,10000.0,10000.0,20.74,36,375.42,717.0,Near Prime,10.15,<20%,66500.0,10,OWN,debt_consolidation,WA,89.6,0,0,22,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000195,2016-01,15000.0,15000.0,23.78,36,586.76,702.0,Near Prime,10.41,<20%,77900.0,3,OWN,debt_consolidation,OH,56.4,0,0,34,Intain_Servicing_Alpha,UNVERIFIED
LC_1000196,2017-11,18000.0,18000.0,22.77,36,694.62,682.0,Near Prime,14.54,<20%,26600.0,10,MORTGAGE,home_improvement,CA,46.1,0,2,25,Beacon_Credit_Ops,VERIFIED
LC_1000197,2018-06,25000.0,25000.0,19.04,36,916.91,717.0,Near Prime,8.32,<20%,146700.0,5,RENT,home_improvement,FL,71.6,0,0,29,Summit_Asset_Management,UNVERIFIED
LC_1000198,2018-11,5000.0,5000.0,20.12,36,186.12,722.0,Near Prime,28.69,20-35%,81900.0,6,MORTGAGE,credit_card,CA,53.3,0,0,3,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000199,2018-09,10000.0,10000.0,17.9,36,361.02,727.0,Near Prime,12.27,<20%,117900.0,10,MORTGAGE,debt_consolidation,NJ,76.9,0,1,19,Beacon_Credit_Ops,UNVERIFIED
LC_1000200,2017-02,7500.0,7500.0,16.15,36,264.23,752.0,Prime,29.38,20-35%,54000.0,2,RENT,debt_consolidation,PA,79.6,0,0,23,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000201,2015-12,7500.0,7500.0,20.76,36,281.64,717.0,Near Prime,25.56,20-35%,74900.0,9,MORTGAGE,debt_consolidation,IL,75.7,1,0,27,Intain_Servicing_Alpha,VERIFIED
LC_1000202,2015-05,35000.0,35000.0,20.25,36,1305.19,717.0,Near Prime,17.7,<20%,53000.0,1,RENT,credit_card,CA,37.3,0,1,19,Intain_Servicing_Alpha,UNVERIFIED
LC_1000203,2018-10,30000.0,30000.0,24.42,36,1183.61,677.0,Near Prime,30.66,20-35%,19500.0,10,RENT,debt_consolidation,OH,48.3,0,0,22,Summit_Asset_Management,VERIFIED
LC_1000204,2017-11,20000.0,20000.0,26.99,36,816.4,652.0,Subprime,12.01,<20%,66300.0,10,MORTGAGE,debt_consolidation,OH,55.9,0,0,21,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000205,2015-10,18000.0,18000.0,22.18,36,689.11,732.0,Near Prime,6.91,<20%,66100.0,0,MORTGAGE,debt_consolidation,TX,58.8,0,2,28,Intain_Servicing_Alpha,UNVERIFIED
LC_1000206,2015-04,25000.0,25000.0,22.19,60,693.18,742.0,Prime,12.33,<20%,104200.0,1,MORTGAGE,debt_consolidation,IL,74.1,0,0,9,Intain_Servicing_Alpha,UNVERIFIED
LC_1000207,2017-04,5000.0,5000.0,20.73,36,187.68,742.0,Prime,16.14,<20%,31600.0,0,OWN,other,CA,83.0,0,0,19,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1000208,2015-08,7500.0,7500.0,23.79,60,214.85,682.0,Near Prime,25.11,20-35%,59000.0,10,MORTGAGE,debt_consolidation,GA,27.9,1,0,20,Intain_Servicing_Alpha,UNVERIFIED
LC_1000209,2015-06,12000.0,12000.0,27.75,36,494.74,687.0,Near Prime,12.47,<20%,48600.0,0,OWN,credit_card,TX,100.0,0,0,27,Intain_Servicing_Alpha,VERIFIED
LC_1000210,2017-07,25000.0,25000.0,30.99,60,824.1,657.0,Subprime,5.6,<20%,17000.0,7,OWN,credit_card,FL,40.7,0,0,23,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000211,2017-11,15000.0,15000.0,30.99,60,494.46,642.0,Subprime,24.98,20-35%,55800.0,10,MORTGAGE,debt_consolidation,TX,77.2,0,0,13,Beacon_Credit_Ops,VERIFIED
LC_1000212,2017-12,15000.0,15000.0,25.04,60,440.62,692.0,Near Prime,21.74,20-35%,111200.0,7,MORTGAGE,home_improvement,WA,49.5,0,0,8,Beacon_Credit_Ops,UNVERIFIED
LC_1000213,2016-09,10000.0,10000.0,16.94,36,356.23,747.0,Prime,18.52,<20%,44800.0,0,MORTGAGE,debt_consolidation,FL,46.1,0,0,27,Intain_Servicing_Alpha,UNVERIFIED
LC_1000214,2017-03,18000.0,18000.0,24.67,36,712.54,692.0,Near Prime,22.87,20-35%,73000.0,2,MORTGAGE,debt_consolidation,IL,55.1,0,0,36,Beacon_Credit_Ops,UNVERIFIED
LC_1000215,2016-11,30000.0,30000.0,13.89,36,1023.73,762.0,Prime,8.21,<20%,79100.0,6,RENT,home_improvement,MI,23.4,0,1,11,Intain_Servicing_Alpha,VERIFIED
LC_1000216,2016-02,12000.0,12000.0,23.02,36,464.64,707.0,Near Prime,12.32,<20%,72100.0,10,OWN,debt_consolidation,OH,34.3,1,0,38,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000217,2018-03,18000.0,18000.0,28.1,60,561.53,682.0,Near Prime,17.48,<20%,49400.0,1,OWN,credit_card,NJ,48.1,3,1,3,Beacon_Credit_Ops,UNVERIFIED
LC_1000218,2017-08,12000.0,12000.0,20.4,36,448.41,702.0,Near Prime,9.53,<20%,81400.0,7,MORTGAGE,debt_consolidation,NJ,61.5,0,3,24,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000219,2018-09,25000.0,25000.0,21.67,60,685.79,737.0,Near Prime,8.39,<20%,65800.0,10,MORTGAGE,debt_consolidation,NY,51.8,2,0,35,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1000220,2017-10,15000.0,15000.0,15.48,36,523.51,737.0,Near Prime,15.4,<20%,37500.0,8,MORTGAGE,home_improvement,VA,73.5,0,1,30,Beacon_Credit_Ops,UNVERIFIED
LC_1000221,2017-05,12000.0,12000.0,21.57,36,455.62,727.0,Near Prime,8.13,<20%,81800.0,6,MORTGAGE,debt_consolidation,CA,69.6,0,0,35,Apex_Loan_Servicing,VERIFIED
LC_1000222,2015-08,15000.0,15000.0,28.05,36,620.86,647.0,Subprime,31.11,20-35%,110500.0,8,MORTGAGE,home_improvement,AZ,93.5,0,2,31,Intain_Servicing_Alpha,UNVERIFIED
LC_1000223,2016-11,7500.0,7500.0,23.1,36,290.71,697.0,Near Prime,20.08,20-35%,44600.0,0,MORTGAGE,credit_card,CA,76.8,0,3,3,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000224,2016-07,25000.0,25000.0,22.67,36,963.45,707.0,Near Prime,19.48,<20%,91900.0,10,MORTGAGE,debt_consolidation,CA,50.3,0,1,24,Intain_Servicing_Alpha,UNVERIFIED
LC_1000225,2016-12,35000.0,35000.0,18.93,36,1281.72,712.0,Near Prime,2.99,<20%,206600.0,1,RENT,debt_consolidation,AZ,56.0,2,0,48,Intain_Servicing_Alpha,VERIFIED
LC_1000226,2018-12,15000.0,15000.0,25.04,60,440.62,712.0,Near Prime,24.66,20-35%,122600.0,5,MORTGAGE,debt_consolidation,OH,46.8,0,0,25,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000227,2016-09,10000.0,10000.0,23.23,60,283.23,712.0,Near Prime,5.93,<20%,91500.0,0,MORTGAGE,debt_consolidation,TX,93.9,0,0,30,Intain_Servicing_Alpha,UNVERIFIED
LC_1000228,2018-04,20000.0,20000.0,21.42,36,757.82,692.0,Near Prime,15.55,<20%,83100.0,4,RENT,credit_card,FL,14.1,1,0,17,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000229,2017-10,15000.0,15000.0,27.37,36,615.36,667.0,Subprime,10.44,<20%,46400.0,3,MORTGAGE,debt_consolidation,FL,24.9,0,2,12,Apex_Loan_Servicing,VERIFIED
LC_1000230,2018-03,10000.0,10000.0,21.89,36,381.34,687.0,Near Prime,18.48,<20%,47800.0,1,MORTGAGE,debt_consolidation,CA,41.8,0,0,24,Beacon_Credit_Ops,VERIFIED
LC_1000231,2017-09,5000.0,5000.0,22.79,36,193.0,687.0,Near Prime,26.4,20-35%,84100.0,1,MORTGAGE,debt_consolidation,NY,48.3,1,0,31,Apex_Loan_Servicing,UNVERIFIED
LC_1000232,2017-08,30000.0,30000.0,19.79,36,1111.7,697.0,Near Prime,9.65,<20%,67800.0,0,MORTGAGE,debt_consolidation,CA,30.3,0,2,27,Apex_Loan_Servicing,UNVERIFIED
LC_1000233,2017-07,25000.0,25000.0,14.09,36,855.53,757.0,Prime,15.28,<20%,177400.0,10,RENT,debt_consolidation,CA,33.1,0,0,42,Apex_Loan_Servicing,UNVERIFIED
LC_1000234,2015-01,25000.0,25000.0,19.83,36,926.93,697.0,Near Prime,11.38,<20%,34500.0,10,MORTGAGE,home_improvement,TX,58.5,1,0,11,Intain_Servicing_Alpha,VERIFIED
LC_1000235,2017-02,15000.0,15000.0,29.22,60,478.14,672.0,Near Prime,25.57,20-35%,39200.0,7,RENT,debt_consolidation,TX,54.0,1,0,38,Beacon_Credit_Ops,VERIFIED
LC_1000236,2016-09,20000.0,20000.0,14.63,36,689.69,757.0,Prime,12.23,<20%,30400.0,1,MORTGAGE,debt_consolidation,NJ,52.3,4,1,22,Intain_Servicing_Alpha,VERIFIED
LC_1000237,2015-05,18000.0,18000.0,30.1,60,583.47,642.0,Subprime,26.35,20-35%,153000.0,10,RENT,debt_consolidation,MA,62.5,0,3,16,Intain_Servicing_Alpha,VERIFIED
LC_1000238,2017-01,12000.0,12000.0,25.2,36,478.39,657.0,Subprime,6.61,<20%,26500.0,10,RENT,debt_consolidation,VA,43.0,0,2,20,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000239,2015-09,25000.0,25000.0,21.0,36,941.88,722.0,Near Prime,19.52,<20%,58300.0,10,MORTGAGE,debt_consolidation,NY,78.2,0,0,39,Intain_Servicing_Alpha,VERIFIED
LC_1000240,2018-01,40000.0,40000.0,30.99,60,1318.56,642.0,Subprime,15.74,<20%,48400.0,10,MORTGAGE,debt_consolidation,FL,92.5,0,0,6,Summit_Asset_Management,UNVERIFIED
LC_1000241,2018-08,30000.0,30000.0,22.37,36,1151.46,672.0,Near Prime,38.94,35-50%,17800.0,6,MORTGAGE,debt_consolidation,IL,29.6,0,2,23,Summit_Asset_Management,UNVERIFIED
LC_1000242,2018-05,25000.0,25000.0,24.92,36,992.94,687.0,Near Prime,20.47,20-35%,30600.0,3,MORTGAGE,credit_card,OH,74.3,3,0,22,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000243,2016-11,20000.0,20000.0,25.55,36,801.03,677.0,Near Prime,20.92,20-35%,54800.0,5,MORTGAGE,credit_card,FL,23.0,1,1,14,Intain_Servicing_Alpha,UNVERIFIED
LC_1000244,2015-12,20000.0,20000.0,25.57,60,593.73,672.0,Near Prime,36.34,35-50%,60100.0,9,RENT,other,MI,45.6,0,2,14,Intain_Servicing_Alpha,UNVERIFIED
LC_1000245,2018-06,25000.0,25000.0,25.83,60,746.0,707.0,Near Prime,10.82,<20%,95500.0,6,MORTGAGE,debt_consolidation,NC,52.2,0,1,16,Summit_Asset_Management,VERIFIED
LC_1000246,2016-01,15000.0,15000.0,21.05,36,565.51,702.0,Near Prime,9.85,<20%,62900.0,4,OWN,home_improvement,NC,19.5,0,2,29,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1000247,2018-02,10000.0,10000.0,24.39,60,289.95,682.0,Near Prime,39.74,35-50%,48700.0,10,MORTGAGE,credit_card,FL,39.6,1,3,17,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000248,2018-07,20000.0,20000.0,29.77,60,644.25,657.0,Subprime,28.38,20-35%,102100.0,7,RENT,debt_consolidation,AZ,28.3,0,3,22,Summit_Asset_Management,UNVERIFIED
LC_1000249,2018-02,30000.0,30000.0,24.66,36,1187.41,692.0,Near Prime,13.22,<20%,154300.0,0,RENT,debt_consolidation,PA,30.0,0,0,49,Summit_Asset_Management,VERIFIED
LC_1000250,2016-05,12000.0,12000.0,25.08,36,477.63,687.0,Near Prime,14.66,<20%,31600.0,9,OWN,major_purchase,NY,81.7,4,0,22,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000251,2016-11,25000.0,25000.0,20.48,60,669.04,712.0,Near Prime,11.68,<20%,55500.0,10,MORTGAGE,debt_consolidation,FL,16.6,1,1,3,Intain_Servicing_Alpha,VERIFIED
LC_1000252,2018-09,10000.0,10000.0,25.37,36,399.56,687.0,Near Prime,10.79,<20%,149200.0,4,MORTGAGE,debt_consolidation,FL,52.7,0,0,29,Summit_Asset_Management,SOURCE_VERIFIED
LC_1000253,2016-05,35000.0,35000.0,26.54,36,1420.26,692.0,Near Prime,14.79,<20%,48300.0,4,MORTGAGE,debt_consolidation,CA,12.9,1,1,16,Intain_Servicing_Alpha,UNVERIFIED
LC_1000254,2015-12,20000.0,20000.0,16.29,36,706.01,732.0,Near Prime,19.08,<20%,51200.0,6,RENT,debt_consolidation,TX,52.0,0,0,10,Intain_Servicing_Alpha,VERIFIED
LC_1000255,2017-03,18000.0,18000.0,17.84,36,649.3,752.0,Prime,9.13,<20%,322400.0,6,RENT,debt_consolidation,WA,24.3,0,4,21,Apex_Loan_Servicing,UNVERIFIED
LC_1000256,2018-11,25000.0,25000.0,23.47,60,711.53,712.0,Near Prime,14.33,<20%,81400.0,5,OWN,medical,MI,84.9,0,1,13,Summit_Asset_Management,VERIFIED
LC_1000257,2017-06,25000.0,25000.0,27.54,36,1027.89,657.0,Subprime,18.78,<20%,63500.0,5,MORTGAGE,debt_consolidation,CA,0.0,0,2,40,Beacon_Credit_Ops,VERIFIED
LC_1000258,2017-07,30000.0,30000.0,25.47,36,1200.26,657.0,Subprime,5.16,<20%,129700.0,5,MORTGAGE,debt_consolidation,WA,57.2,0,0,14,Apex_Loan_Servicing,UNVERIFIED
LC_1000259,2015-10,30000.0,30000.0,18.14,36,1086.68,742.0,Prime,17.11,<20%,105300.0,10,RENT,credit_card,TX,45.3,0,0,31,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1000260,2017-11,5000.0,5000.0,21.42,36,189.46,712.0,Near Prime,10.39,<20%,311200.0,1,MORTGAGE,credit_card,FL,8.2,0,0,21,Apex_Loan_Servicing,VERIFIED
