loan_id,reporting_month,month_index,loan_age_months,remaining_term_months,current_balance,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,next_state,next_3m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag
LC_1013361,2016-10,0,0,36,14669.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2016-11,1,1,35,14333.81,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2016-12,2,2,34,13994.34,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-01,3,3,33,13650.54,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-02,4,4,32,13302.36,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-03,5,5,31,12949.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-04,6,6,30,12592.64,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-05,7,7,29,12230.98,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-06,8,8,28,11864.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013361,2017-07,9,9,27,11493.78,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2017-08,10,10,26,11118.12,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2017-09,11,11,25,10737.67,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2017-10,12,12,24,10352.38,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2017-11,13,13,23,9962.17,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2017-12,14,14,22,9567.0,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2018-01,15,15,21,9166.79,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2018-02,16,16,20,8761.48,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2018-03,17,17,19,8351.0,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2018-04,18,18,18,7935.3,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2018-05,19,19,17,7514.3,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1013361,2018-06,20,20,16,7087.93,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1013361,2018-07,21,21,15,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1021135,2015-04,0,0,36,9781.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-05,1,1,35,9559.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-06,2,2,34,9334.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-07,3,3,33,9106.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-08,4,4,32,8875.87,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-09,5,5,31,8642.1,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-10,6,6,30,8405.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-11,7,7,29,8165.29,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2015-12,8,8,28,7922.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-01,9,9,27,7675.86,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-02,10,10,26,7426.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-03,11,11,25,7173.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-04,12,12,24,6917.32,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-05,13,13,23,6657.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-06,14,14,22,6394.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-07,15,15,21,6128.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2016-08,16,16,20,5858.55,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1021135,2016-09,17,17,19,5585.1,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1021135,2016-10,18,18,18,5308.06,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1021135,2016-11,19,19,17,5308.06,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1021135,2016-12,20,20,16,5308.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2017-01,21,21,15,5027.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2017-02,22,22,14,4742.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021135,2017-03,23,23,13,4454.87,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1021080,2018-03,0,0,60,29767.37,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021080,2018-04,1,1,59,29529.27,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1021080,2018-05,2,2,58,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1006492,2016-11,0,0,60,19812.0,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1006492,2016-12,1,1,59,19620.62,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1006492,2017-01,2,2,58,19425.8,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1006492,2017-02,3,3,57,19227.48,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1006492,2017-03,4,4,56,19025.59,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1006492,2017-04,5,5,55,18820.08,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1006492,2017-05,6,6,54,18610.87,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1006492,2017-06,7,7,53,18610.87,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1006492,2017-07,8,8,52,18610.87,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1006492,2017-08,9,9,51,18610.87,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1006492,2017-09,10,10,50,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1006891,2018-03,0,0,36,24501.12,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1006891,2018-04,1,1,35,23993.21,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1006891,2018-05,2,2,34,23476.13,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1006891,2018-06,3,3,33,23476.13,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1006891,2018-07,4,4,32,23476.13,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1006891,2018-08,5,5,31,23476.13,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1006891,2018-09,6,6,30,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1007752,2015-07,0,0,36,11765.67,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1007752,2015-08,1,1,35,11526.84,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1007752,2015-09,2,2,34,11283.42,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1007752,2015-10,3,3,33,11035.33,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1007752,2015-11,4,4,32,10782.47,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1007752,2015-12,5,5,31,10524.75,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1007752,2016-01,6,6,30,10262.08,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1007752,2016-02,7,7,29,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1008614,2016-06,0,0,36,7355.94,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1008614,2016-07,1,1,35,7355.94,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1008614,2016-08,2,2,34,7355.94,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2016-09,3,3,33,7208.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2016-10,4,4,32,7059.09,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1008614,2016-11,5,5,31,6906.18,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1008614,2016-12,6,6,30,6750.21,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1008614,2017-01,7,7,29,6750.21,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1008614,2017-02,8,8,28,6750.21,DELINQUENT_60,60,0,0,0,CURRENT,0,0,0
LC_1008614,2017-03,9,9,27,6750.21,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-04,10,10,26,6591.1,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-05,11,11,25,6428.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-06,12,12,24,6263.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-07,13,13,23,6094.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-08,14,14,22,5922.1,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-09,15,15,21,5746.38,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-10,16,16,20,5567.13,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-11,17,17,19,5384.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2017-12,18,18,18,5197.77,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2018-01,19,19,17,5007.51,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2018-02,20,20,16,4813.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2018-03,21,21,15,4615.46,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2018-04,22,22,14,4413.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008614,2018-05,23,23,13,4207.53,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2018-08,0,0,36,34281.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2018-09,1,1,35,33550.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2018-10,2,2,34,32807.17,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2018-11,3,3,33,32051.89,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2018-12,4,4,32,31284.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-01,5,5,31,30503.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-02,6,6,30,29710.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-03,7,7,29,28903.73,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-04,8,8,28,28083.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-05,9,9,27,27250.41,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1006649,2019-06,10,10,26,26403.17,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1006649,2019-07,11,11,25,25541.92,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1006649,2019-08,12,12,24,25541.92,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,0,0
LC_1006649,2019-09,13,13,23,25541.92,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1006649,2019-10,14,14,22,25541.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-11,15,15,21,24666.41,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2019-12,16,16,20,23776.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2020-01,17,17,19,22871.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2020-02,18,18,18,21951.97,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2020-03,19,19,17,21017.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2020-04,20,20,16,20066.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006649,2020-05,21,21,15,19100.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002227,2017-05,0,0,36,34320.14,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1002227,2017-06,1,1,35,33627.03,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1002227,2017-07,2,2,34,32920.41,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1002227,2017-08,3,3,33,32200.03,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1002227,2017-09,4,4,32,31465.62,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1002227,2017-10,5,5,31,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1012060,2018-08,0,0,60,7429.3,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2018-09,1,1,59,7357.33,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2018-10,2,2,58,7284.07,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2018-11,3,3,57,7209.51,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2018-12,4,4,56,7133.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-01,5,5,55,7056.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-02,6,6,54,6977.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-03,7,7,53,6897.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-04,8,8,52,6816.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-05,9,9,51,6733.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-06,10,10,50,6648.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-07,11,11,49,6562.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-08,12,12,48,6475.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-09,13,13,47,6386.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-10,14,14,46,6295.77,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-11,15,15,45,6203.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2019-12,16,16,44,6109.62,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2020-01,17,17,43,6014.04,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2020-02,18,18,42,5916.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2020-03,19,19,41,5817.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2020-04,20,20,40,5716.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012060,2020-05,21,21,39,5614.32,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019122,2016-05,0,0,36,9817.04,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019122,2016-06,1,1,35,9629.95,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1019122,2016-07,2,2,34,9438.64,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1019122,2016-08,3,3,33,9243.01,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1019122,2016-09,4,4,32,9042.96,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1019122,2016-10,5,5,31,9042.96,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1019122,2016-11,6,6,30,9042.96,DELINQUENT_60,60,1,0,0,DELINQUENT_90,1,1,0
LC_1019122,2016-12,7,7,29,9042.96,DELINQUENT_90,90,1,0,0,DELINQUENT_30,1,1,0
LC_1019122,2017-01,8,8,28,9042.96,DELINQUENT_30,30,1,0,0,CURRENT,1,1,0
LC_1019122,2017-02,9,9,27,9042.96,CURRENT,0,1,0,0,DELINQUENT_30,1,1,0
LC_1019122,2017-03,10,10,26,9042.96,DELINQUENT_30,30,1,0,0,DELINQUENT_60,1,1,0
LC_1019122,2017-04,11,11,25,9042.96,DELINQUENT_60,60,1,0,0,DELINQUENT_90,1,1,0
LC_1019122,2017-05,12,12,24,9042.96,DELINQUENT_90,90,1,0,0,DEFAULT,1,1,0
LC_1019122,2017-06,13,13,23,0.0,DEFAULT,120,1,0,1,DEFAULT,0,0,0
LC_1009622,2016-03,0,0,36,19618.23,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1009622,2016-04,1,1,35,19228.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1009622,2016-05,2,2,34,18831.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1009622,2016-06,3,3,33,18425.59,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1009622,2016-07,4,4,32,18011.71,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1009622,2016-08,5,5,31,17589.4,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1009622,2016-09,6,6,30,17589.4,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,1,0
LC_1009622,2016-10,7,7,29,17589.4,DELINQUENT_30,30,0,0,0,CURRENT,0,1,0
LC_1009622,2016-11,8,8,28,17589.4,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1009622,2016-12,9,9,27,17158.48,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1009622,2017-01,10,10,26,16718.77,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1009622,2017-02,11,11,25,16270.09,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1009622,2017-03,12,12,24,16270.09,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1009622,2017-04,13,13,23,16270.09,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1009622,2017-05,14,14,22,16270.09,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1009622,2017-06,15,15,21,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1012279,2016-09,0,0,60,7440.72,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1012279,2016-10,1,1,59,7380.08,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1012279,2016-11,2,2,58,7318.04,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1012279,2016-12,3,3,57,7254.59,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1012279,2017-01,4,4,56,7254.59,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1012279,2017-02,5,5,55,7254.59,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1012279,2017-03,6,6,54,7254.59,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1012279,2017-04,7,7,53,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1016447,2018-10,0,0,36,17665.36,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2018-11,1,1,35,17323.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2018-12,2,2,34,16974.08,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-01,3,3,33,16617.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-02,4,4,32,16252.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-03,5,5,31,15879.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-04,6,6,30,15498.95,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-05,7,7,29,15109.89,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-06,8,8,28,14712.36,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-07,9,9,27,14306.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016447,2019-08,10,10,26,13891.18,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2019-09,11,11,25,13467.14,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2019-10,12,12,24,13033.87,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2019-11,13,13,23,12591.18,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2019-12,14,14,22,12138.85,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2020-01,15,15,21,11676.68,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2020-02,16,16,20,11204.46,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2020-03,17,17,19,10721.96,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2020-04,18,18,18,10228.96,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1016447,2020-05,19,19,17,9725.23,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1000423,2017-05,0,0,36,30000.0,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1000423,2017-06,1,1,35,30000.0,DELINQUENT_60,60,0,0,0,DELINQUENT_60,1,1,0
LC_1000423,2017-07,2,2,34,30000.0,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1000423,2017-08,3,3,33,30000.0,DELINQUENT_90,90,0,0,0,DELINQUENT_90,1,1,0
LC_1000423,2017-09,4,4,32,30000.0,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1000423,2017-10,5,5,31,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1014337,2018-08,0,0,60,11904.65,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1014337,2018-09,1,1,59,11807.12,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1014337,2018-10,2,2,58,11707.37,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1014337,2018-11,3,3,57,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1022163,2017-04,0,0,36,11749.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-05,1,1,35,11494.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-06,2,2,34,11235.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-07,3,3,33,10972.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-08,4,4,32,10705.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-09,5,5,31,10434.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-10,6,6,30,10158.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-11,7,7,29,9879.32,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2017-12,8,8,28,9595.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-01,9,9,27,9306.81,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-02,10,10,26,9013.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-03,11,11,25,8716.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-04,12,12,24,8414.09,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-05,13,13,23,8107.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-06,14,14,22,7795.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-07,15,15,21,7478.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-08,16,16,20,7157.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-09,17,17,19,6830.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-10,18,18,18,6499.26,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-11,19,19,17,6162.46,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2018-12,20,20,16,5820.41,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2019-01,21,21,15,5473.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2019-02,22,22,14,5120.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022163,2019-03,23,23,13,4761.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-01,0,0,36,7338.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-02,1,1,35,7175.57,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-03,2,2,34,7009.89,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-04,3,3,33,6841.86,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-05,4,4,32,6671.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-06,5,5,31,6498.62,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-07,6,6,30,6323.34,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2018-08,7,7,29,6145.57,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1019839,2018-09,8,8,28,5965.27,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1019839,2018-10,9,9,27,5782.42,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1019839,2018-11,10,10,26,5782.42,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1019839,2018-12,11,11,25,5782.42,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-01,12,12,24,5596.97,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-02,13,13,23,5408.89,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-03,14,14,22,5218.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-04,15,15,21,5024.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-05,16,16,20,4828.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-06,17,17,19,4629.5,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-07,18,18,18,4427.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-08,19,19,17,4223.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-09,20,20,16,4015.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-10,21,21,15,3804.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-11,22,22,14,3591.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019839,2019-12,23,23,13,3374.86,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-05,0,0,36,14665.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-06,1,1,35,14327.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-07,2,2,34,13984.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-08,3,3,33,13638.17,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-09,4,4,32,13287.26,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-10,5,5,31,12932.07,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-11,6,6,30,12572.54,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2016-12,7,7,29,12208.62,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2017-01,8,8,28,11840.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2017-02,9,9,27,11467.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2017-03,10,10,26,11089.98,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2017-04,11,11,25,10707.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012456,2017-05,12,12,24,10321.28,CURRENT,0,0,0,0,CURRENT,0,0,0
